text,intent,is_noise,is_hard,language
anh thích cà phê đậm thì nên uống gì Bánh Mì Que mát,consultant,False,False,vi
mang ra ba Freeze Dâu M nhé,order,False,False,vi
vâng,ignore,True,False,vi
món nào hợp với khẩu vị trẻ em Freeze Sữa Chua Việt Quất đá,consultant,False,False,vi
gọi 3 ly Mocha lạnh,order,False,False,vi
hỏi chút what are your opening hours nào,faq,False,False,vi
cho hỏi có xuất hóa đơn VAT không ạ,faq,False,False,vi
gọi 3 ly Freeze Dâu size S,order,False,False,vi
tư vấn đồ uống cho người mới uống cà phê Latte mát,consultant,False,False,vi
order hai Flat White S nha,order,False,False,en
a ơi thêm ba Freeze Trà Xanh đi,order,False,False,vi
a ơi thêm 1 Freeze Dâu đi,order,False,False,vi
gọi hai ly Double Espresso không đường,order,False,False,vi
món nào ít calories Trà Lài Mật Ong đá,consultant,False,False,vi
order một Freeze Sữa Chua Việt Quất L nha,order,False,False,vi
I'd like hai Brownie L please,order,False,False,en
cho hỏi có size lớn không không,faq,False,False,vi
tính cho tôi một Cà Phê Dừa M,order,False,False,vi
cho 1 Cà Phê Sữa Nóng lạnh đi,order,False,False,vi
get me ba Vanilla Latte L,order,False,False,en
what's good here Freeze Caramel không caffeine,consultant,False,False,vi
gọi cho em hai Trà Đào Ít Ngọt S,order,False,False,vi
cho em hỏi do you have vegan options không,faq,False,False,vi
cho anh 2 ly Freeze Bạc Xỉu S,order,False,False,vi
em cần 1 Freeze Cà Phê L.,order,False,True,vi
tôi muốn mua 2 Cappuccino S,order,False,False,vi
món nào phù hợp cho buổi chiều Trà Sữa Trân Châu ít ngọt,consultant,False,False,vi
tư vấn đồ uống cho người mới uống cà phê Freeze Socola Bạc Hà đá,consultant,False,False,vi
cho mình hỏi what are your opening hours vậy,faq,False,False,vi
mình order 3 Croissant ít đá,order,False,False,vi
cho em hỏi có xuất hóa đơn VAT không?,faq,False,False,vi
is there a kid's menu nào,faq,False,False,vi
hỏi chút có hoàn tiền không vậy,faq,False,False,vi
mình order 3 Freeze Đào lạnh,order,False,False,vi
cho hỏi có thanh toán thẻ không ạ,faq,False,False,vi
món nào bán chạy nhất Trà Xoài Nhiệt Đới mát,consultant,False,False,vi
em lấy một Freeze Bạc Xỉu L,order,False,False,vi
a tính cho em 3 Hazelnut Latte đi,order,False,False,vi
tư vấn cho em món ngon giá rẻ Latte ít ngọt,consultant,False,False,vi
what time do you close nhỉ,faq,False,False,vi
cho hỏi what are your opening hours nhỉ,faq,False,False,vi
em gọi hai Cold Brew L nha,order,False,False,vi
suggest something sweet but not too sweet Bánh Phô Mai mát,consultant,False,False,vi
"anh thích trà hoa quả, recommend gì Phin Đen Đá đá",consultant,False,False,vi
uhhh ạ,ignore,True,False,vi
đặt 1 ly Iced Coffee M nha,order,False,False,vi
món gì cho người không uống cà phê Trà Kiwi ít ngọt,consultant,False,True,vi
what are your opening hours?,faq,False,False,en
có giao hàng không?,faq,False,False,vi
em gọi một Freeze Matcha Đậu Đỏ M nha  ???,order,False,True,vi
gọi một ly Freeze Matcha Đậu Đỏ size L,order,False,False,vi
cho hỏi what time do you close ạ,faq,False,False,vi
cho em hỏi có chỗ đậu xe không không,faq,False,False,vi
cho một Vanilla Latte M em,order,False,False,vi
hỏi chút cho hỏi có hỗ trợ sinh nhật không nào à,faq,False,True,vi
anh ơi 3 Trà Nhài L nha,order,False,False,vi
cho em 2 Cà Phê Sữa Nóng M em,order,False,False,vi
hỏi chút do you do delivery nào,faq,False,False,vi
em gọi một Hazelnut Latte S nha,order,False,False,vi
a ơi em gọi một Freeze Chanh Tuyết S,order,False,False,vi
có món nào giống latte nhưng không cà phê Cà Phê Sữa Nóng không caffeine,consultant,False,False,vi
nên uống gì vào buổi sáng Bánh Táo đá,consultant,False,False,vi
cho mình hỏi what's your return policy không.,faq,False,True,vi
uhhh nhé,ignore,True,False,vi
mang cho em hai Freeze Caramel,order,False,False,en
có chỗ ngồi làm việc không nhỉ,faq,False,False,vi
vâng...,ignore,True,False,vi
có chỗ ngồi làm việc không vậy  ,faq,False,True,vi
mang cho em 2 Cold Brew,order,False,False,en
đặt cho một Trà Cam Quế M,order,False,False,vi
nên uống gì vào buổi sáng Trà Chanh Mật Ong không caffeine,consultant,False,False,vi
anh thích cà phê đậm thì nên uống gì Sandwich Cá Ngừ không caffeine,consultant,False,False,vi
what's good for hot weather Freeze Matcha Đậu Đỏ ít ngọt,consultant,False,False,vi
em thích trà trái cây thì uống gì Freeze Socola Bạc Hà mát,consultant,False,False,vi
please give me ba Freeze Xoài M,order,False,False,vi
thanks nhé nhé,ignore,True,False,vi
tính cho tôi 1 Cà Phê Đen Nóng S,order,False,False,vi
mình order hai Flat White size S,order,False,False,vi
em muốn thêm ba Cappuccino M,order,False,False,vi
có nhận đặt tiệc không ạ,faq,False,False,vi
anh không uống caffeine thì nên chọn gì Bánh Mì Pate mát,consultant,False,False,vi
mình order ba Bánh Mì Que size S,order,False,False,vi
cho hỏi what are your opening hours?,faq,False,False,vi
quán có hai Trà Lài Mật Ong S không,order,False,False,vi
cho a 2 Freeze Bạc Xỉu,order,False,False,vi
cho hai Trà Việt Quất S em,order,False,False,vi
cho một Freeze Chocolate M em,order,False,False,vi
quán có một Donut Chocolate M không,order,False,False,vi
đặt bàn và lấy một Trà Lài Mật Ong S,order,False,False,vi
mình order 2 Caramel Macchiato size S,order,False,True,vi
cho một Freeze Bạc Xỉu size M đi,order,False,False,vi
ba ly Trà Gừng Mật Ong M nha,order,False,False,vi
cho hai cốc Latte L,order,False,False,vi
suggest something sweet but not too sweet Tiramisu đá,consultant,False,False,vi
có món gì cho người ăn kiêng không Freeze Dâu ít ngọt...,consultant,False,True,vi
ờ nhé,ignore,True,False,vi
cho mình hỏi có nhận đặt qua điện thoại không nào,faq,False,False,vi
mình lấy 1 Sandwich Gà M,order,False,False,vi
cảm ơn nha ạ,ignore,True,False,vi
anh ơi 2 Caramel Macchiato M nha vậy,order,False,True,vi
cho mình hỏi có món chay không vậy,faq,False,False,vi
món gì cho người không uống cà phê Bánh Táo đá,consultant,False,False,vi
món nào ít calories Cà Phê Muối không caffeine,consultant,False,False,vi
em lấy 3 Freeze Trà Xanh S,order,False,False,vi
mình lấy 1 Cà Phê Đen Nóng M,order,False,False,vi
tnx...,ignore,True,False,en
món nào phù hợp cho buổi chiều Cà Phê Dừa không caffeine,consultant,False,False,vi
tư vấn cho em món mát mát Trà Vải ít ngọt,consultant,False,False,vi
nên uống gì vào buổi sáng Donut Chocolate mát...,consultant,False,True,vi
cho em một Trà Kiwi L em  ,order,False,True,vi
what's your best seller today Trà Cam Quế đá,consultant,False,False,vi
có bán 1 Sandwich Gà S không,order,False,False,vi
có bán 2 Flat White S không,order,False,False,vi
có món gì cho người ăn kiêng không Freeze Sữa Chua Dâu đá,consultant,False,False,vi
ship em 1 Freeze Chanh Tuyết L nha...,order,False,True,vi
order ba Freeze Sữa Chua Dâu M,order,False,False,vi
em cần hai Croissant L,order,False,False,vi
mình order 1 Freeze Cookies ít đá,order,False,False,vi
do you accept credit cards ạ,faq,False,False,vi
can I have 2 Trà Chanh Mật Ong S,order,False,False,vi
cho 3 Double Espresso size S đi,order,False,False,vi
cho a ba Freeze Chanh Tuyết,order,False,False,vi
alo???,ignore,True,False,en
suggest a light refreshing drink Bánh Mì Que không caffeine,consultant,False,False,vi
what's good here Freeze Cookies đá,consultant,False,False,vi
anh ơi ba Freeze Matcha Đậu Đỏ M nha,order,False,False,vi
gợi ý món ngon cho ngày nóng Cold Brew ít ngọt,consultant,False,False,vi
cho em hỏi what are your opening hours vậy à,faq,False,True,vi
cho mình hỏi wifi password là gì vậy,faq,False,False,vi
món nào ít calories Trà Xoài Nhiệt Đới không caffeine,consultant,False,False,vi
bên em có hai Hazelnut Latte M không,order,False,False,vi
cho 2 Bánh Mặn Phô Mai nhiều đá đi,order,False,False,vi
mình lấy 3 Cappuccino M,order,False,False,vi
thanks...,ignore,True,False,en
order hai Muffin Chocolate S nha,order,False,False,en
cho em hỏi do you offer birthday discounts ạ,faq,False,False,vi
lấy ba Trà Oolong Sữa M nhé,order,False,False,vi
hỏi chút có nhận đặt tiệc không nào,faq,False,False,vi
two Trà Nhài please,order,False,False,vi
đồ uống nào hợp với bánh ngọt Trà Atiso Đỏ không caffeine,consultant,False,False,vi
đặt hai ly Freeze Chanh Tuyết S nha,order,False,False,vi
cho một cốc Latte M,order,False,False,vi
đặt bàn và lấy 1 Muffin Chocolate M,order,False,False,vi
"anh thích đồ uống chua, có gì Trà Xoài Nhiệt Đới ít ngọt",consultant,False,False,vi
gọi hai ly Trà Lài Mật Ong ít đá,order,False,False,vi
có bán 2 Trà Chanh Mật Ong L không,order,False,False,vi
mình order 3 Sandwich Gà đá,order,False,False,vi
"anh thích vị nhẹ, gợi ý gì Bánh Chuối đá nhỉ à",consultant,False,True,vi
3 ly Caramel Macchiato L nha,order,False,True,en
đồ uống nào hợp với bánh ngọt Trà Kiwi ít ngọt,consultant,False,False,vi
"anh thích vị nhẹ, gợi ý gì Trà Oolong Sữa đá",consultant,False,False,vi
gọi hai ly Donut Chocolate size L ạ,order,False,True,vi
ship em một Freeze Cookies M nha,order,False,False,vi
suggest something sweet but not too sweet Trà Táo Bạc Hà mát,consultant,False,False,vi
tư vấn cho em món mát mát Freeze Cà Phê không caffeine nhỉ vậy,consultant,False,True,vi
bên em có 2 Mocha L không,order,False,False,vi
em lấy 2 Trà Táo Bạc Hà S.,order,False,True,vi
gợi ý đồ uống không đường Freeze Việt Quất ít ngọt,consultant,False,False,vi
gợi ý món dưới 45k Trà Sữa Trân Châu ít ngọt,consultant,False,False,vi
gọi 3 ly Freeze Sữa Chua Việt Quất size S,order,False,False,vi
cho một Espresso ít đá đi,order,False,False,vi
"anh thích trà hoa quả, recommend gì Bánh Phô Mai mát",consultant,False,False,vi
đồ uống nào hợp với bánh ngọt Trà Chanh Mật Ong mát,consultant,False,False,vi
tư vấn cho em món mát mát Trà Đào Ít Ngọt không caffeine,consultant,False,False,vi
mang ra 2 Cà Phê Đen Nóng S nhé,order,False,False,vi
cần 2 Flat White L nhé,order,False,False,vi
what's good here Cà Phê Dừa ít ngọt,consultant,False,False,vi
cho 3 cốc Phin Đen Đá L,order,False,False,vi
gợi ý món ngon cho ngày nóng Cappuccino không caffeine nhỉ,consultant,False,True,vi
tư vấn đồ uống cho người mới uống cà phê Trà Táo Bạc Hà mát,consultant,False,False,vi
what would you recommend for hot weather Bánh Quy Bơ ít ngọt,consultant,False,False,vi
lấy cho một ly Freeze Chocolate L,order,False,False,vi
what's the most popular item Donut Chocolate không caffeine,consultant,False,False,vi
hỏi chút có chỗ ngồi làm việc không ạ,faq,False,False,vi
cho mình hỏi do you offer birthday discounts nào,faq,False,False,vi
quán có 2 Phin Sữa Đá M không,order,False,False,vi
a lấy cho em một Cà Phê Đen Nóng,order,False,False,vi
gọi ba ly Freeze Matcha Đậu Đỏ đá,order,False,False,vi
quán có ba Muffin Chocolate S không,order,False,False,vi
cho hỏi có xuất hóa đơn không nhỉ,faq,False,False,vi
đồ uống nào hợp với bánh ngọt Trà Oolong Sữa mát,consultant,False,False,vi
cool ạ,ignore,True,False,vi
recommend something refreshing please Trà Gừng Mật Ong không caffeine,consultant,False,False,vi
cho mình hỏi what time do you close nào vậy,faq,False,True,vi
cho mình hỏi do you have vegetarian options nhỉ,faq,False,False,vi
em cần 1 Trà Sữa Trân Châu M,order,False,False,vi
đặt 2 ly Bánh Phô Mai M nha,order,False,False,vi
nên uống gì vào buổi sáng Freeze Sữa Chua Dâu ít ngọt,consultant,False,False,vi
hỏi chút is there parking available vậy,faq,False,False,vi
gợi ý món ngon cho ngày nóng Sandwich Cá Ngừ đá,consultant,False,False,vi
cho a 1 Vanilla Latte,order,False,False,en
gọi hai ly Trà Vải lạnh,order,False,False,vi
can I get 3 Freeze Chocolate,order,False,False,en
nên uống gì vào buổi sáng Bánh Mì Pate mát,consultant,False,False,vi
mình lấy 3 Freeze Chocolate M,order,False,False,vi
tính cho tôi ba Bánh Táo S,order,False,False,vi
nghe không,ignore,True,False,vi
tính cho tôi 3 Bánh Mặn Phô Mai S,order,False,False,vi
get me 3 Trà Việt Quất S,order,False,False,vi
gọi 1 ly Brownie ít đường,order,False,False,vi
a tính cho em 1 Trà Oolong Sữa đi,order,False,False,vi
I'd like 2 Trà Chanh Mật Ong S please,order,False,False,vi
haha ạ,ignore,True,False,vi
cho hỏi quán mở cửa thứ mấy không,faq,False,False,vi
cho em hỏi  combo không nhỉ vậy,faq,False,True,vi
a tính cho em một Vanilla Latte đi  ,order,False,True,vi
cho em hỏi có xuất hóa đơn không?,faq,False,False,vi
"anh thích trà hoa quả, recommend gì Freeze Đào đá",consultant,False,False,vi
đặt cho ba Donut Chocolate S,order,False,False,vi
test...,ignore,True,False,en
hey,ignore,True,False,en
cho hỏi wifi tên gì vậy?,faq,False,False,vi
suggest something sweet but not too sweet Bánh Mì Pate mát,consultant,False,False,vi
món nào không ngọt lắm Trà Táo Bạc Hà mát,consultant,False,False,vi
one Trà Xoài Nhiệt Đới L,order,False,False,vi
cho mình hỏi what is the wifi name ạ,faq,False,False,vi
do you have qr payment nào,faq,False,False,vi
đồ uống nào hợp với bánh ngọt Latte ít ngọt,consultant,False,False,vi
cho hỏi có món cho trẻ em không ạ,faq,False,False,vi
can I have ba Trà Lài Mật Ong S,order,False,False,vi
"anh thích trà hoa quả, recommend gì Freeze Chanh Tuyết ít ngọt",consultant,False,False,vi
recommend something under 50000 Bánh Phô Mai không caffeine,consultant,False,False,vi
đồ uống nào hợp với bánh ngọt Freeze Cà Phê đá,consultant,False,False,vi
gợi ý cho khách không ăn đường Bánh Phô Mai mát,consultant,False,False,vi
ship hai Freeze Sữa Chua Việt Quất L,order,False,False,vi
ok nhé,ignore,True,False,vi
a ơi em gọi hai Freeze Sữa Chua Việt Quất S,order,False,False,vi
